region;code;year;type;latitude;longitude;zone_beginning;landmark_settlement;date_beginning;area_beginning;date_end;area_total;area_forest
Ханты-Мансийский автономный округ — Югра;к-372   (119074);2021;Лесные;60.793055555555554;64.14611111111111;Зона лесоавиационных работ;н.п. Даниловка;11.06.2021;20;13.06.2021;45;45
Ханты-Мансийский автономный округ — Югра;к-373   (119229);2021;Лесные;61.125;63.83111111111111;Зона лесоавиационных работ;н.п. Даниловка;12.06.2021;2;12.06.2021;12;8
Ханты-Мансийский автономный округ — Югра;к-374   (119248);2021;Лесные;61.19888888888889;64.40805555555556;Зона лесоавиационных работ;н.п. 1-й-бар.;12.06.2021;2;12.06.2021;2;2
Ханты-Мансийский автономный округ — Югра;к-375   (119299);2021;Лесные;62.345;67.68694444444445;Зона лесоавиационных работ;н.п. Бол.Леуши;12.06.2021;22;15.06.2021;1080;1080
Ханты-Мансийский автономный округ — Югра;к-379   (119346);2021;Лесные;61.92111111111111;67.67194444444445;Зона лесоавиационных работ;н.п. Сосново;13.06.2021;2;13.06.2021;2;2
Ханты-Мансийский автономный округ — Югра;к-380   (119420);2021;Лесные;61.21305555555556;71.66694444444445;Земли иных категорий;н.п. Лямина;13.06.2021;11;15.06.2021;982;4
Ханты-Мансийский автономный округ — Югра;к-382   (119424);2021;Лесные;62.901944444444446;73.58999999999999;Зона контроля;н.п. Ингуягун;13.06.2021;2;13.06.2021;2;2
Ханты-Мансийский автономный округ — Югра;к-385   (119448);2021;Лесные;62.10305555555556;65.49;Земли иных категорий;н.п. СМОЛОКУРКА;13.06.2021;2;13.06.2021;20;20
Ханты-Мансийский автономный округ — Югра;к-387   (119522);2021;Лесные;61.17;72.61999999999999;Зона лесоавиационных работ;н.п. Пилюгина;14.06.2021;2;17.06.2021;6;3
Ханты-Мансийский автономный округ — Югра;к-389   (119533);2021;Лесные;60.06305555555555;72.765;Зона лесоавиационных работ;н.п. Новые Ярсомовы;14.06.2021;2;12.07.2021;16;3
Ханты-Мансийский автономный округ — Югра;к-391   (119617);2021;Лесные;59.09;66.98611111111111;Зона лесоавиационных работ;н.п. Ландина;14.06.2021;20;15.06.2021;255;254
Ханты-Мансийский автономный округ — Югра;к-390   (119618);2021;Лесные;61.20805555555556;63.95388888888889;Зона лесоавиационных работ;н.п. СОВЕТСКИЙ;14.06.2021;52;16.06.2021;815;702
Ханты-Мансийский автономный округ — Югра;к-393   (119679);2021;Лесные;61.69305555555555;62.395;Зона лесоавиационных работ;н.п. Песпауль;14.06.2021;27;16.06.2021;49;49
Ханты-Мансийский автономный округ — Югра;к-394   (119745);2021;Лесные;61.775;68.33611111111111;Зона лесоавиационных работ;н.п. Вершина;14.06.2021;29;15.06.2021;83;83
Ханты-Мансийский автономный округ — Югра;к-397   (119773);2021;Лесные;62.330000000000005;68.775;Зона контроля;н.п. Бол.Вар;15.06.2021;2;17.06.2021;11;11
Ханты-Мансийский автономный округ — Югра;к-396   (119775);2021;Лесные;60.76694444444444;67.49;Зона лесоавиационных работ;н.п. Ендра;15.06.2021;2;15.06.2021;9;9
Ханты-Мансийский автономный округ — Югра;к-399   (119780);2021;Лесные;62.653888888888886;66.86;Зона лесоавиационных работ;н.п. Стар.Моим;15.06.2021;2;15.06.2021;2;2
Ханты-Мансийский автономный округ — Югра;к-398   (119784);2021;Лесные;58.96111111111112;73.9588888888889;Зона контроля;н.п. Калсымовы;15.06.2021;2;17.06.2021;4;4
Ханты-Мансийский автономный округ — Югра;к-400   (119797);2021;Лесные;59.59305555555556;65.52388888888889;Зона лесоавиационных работ;н.п. Леушинка;15.06.2021;2;15.06.2021;3;3
Ханты-Мансийский автономный округ — Югра;к-401   (119876);2021;Лесные;63.79805555555556;69.80805555555555;Зона лесоавиационных работ;н.п. Юильск;15.06.2021;2;15.06.2021;4;4
Ханты-Мансийский автономный округ — Югра;к-402   (119894);2021;Лесные;61.75805555555556;68.275;Зона лесоавиационных работ;н.п. Вершина;15.06.2021;22;15.06.2021;32;32
Ханты-Мансийский автономный округ — Югра;к-404   (119900);2021;Лесные;61.14111111111111;72.81194444444444;Зона лесоавиационных работ;н.п. Пилюгина;15.06.2021;2;15.06.2021;7;2
Ханты-Мансийский автономный округ — Югра;к-405   (119901);2021;Лесные;61.755;68.29888888888888;Зона лесоавиационных работ;н.п. Вершина;15.06.2021;2;15.06.2021;3;3
Ханты-Мансийский автономный округ — Югра;к-406   (119983);2021;Лесные;59.92305555555555;65.865;Зона лесоавиационных работ;н.п. ЛУГОВОЙ;16.06.2021;3;17.06.2021;601;416
Ханты-Мансийский автономный округ — Югра;к-409   (120089);2021;Лесные;60.388888888888886;65.42888888888889;Зона лесоавиационных работ;н.п. Мал.Тап;16.06.2021;2;17.06.2021;13;12
Ханты-Мансийский автономный округ — Югра;к-410   (120090);2021;Лесные;62.99305555555556;63.58694444444445;Зона лесоавиационных работ;н.п. Собоклонд;16.06.2021;2;16.06.2021;2;2
Ханты-Мансийский автономный округ — Югра;к-411   (120092);2021;Лесные;59.90111111111111;65.30888888888889;Зона лесоавиационных работ;н.п. Верх.Барак;16.06.2021;5;18.06.2021;548;541
Ханты-Мансийский автономный округ — Югра;к-408   (120095);2021;Лесные;60.74194444444444;63.935;Зона лесоавиационных работ;н.п. Арпавла;16.06.2021;2;16.06.2021;24;24
Ханты-Мансийский автономный округ — Югра;к-413   (120131);2021;Лесные;60.07694444444445;67.28305555555555;Зона лесоавиационных работ;н.п. Нов.Невлачкино;16.06.2021;27;16.06.2021;27;5
Ханты-Мансийский автономный округ — Югра;к-412   (120116);2021;Лесные;63.39805555555556;67.85388888888889;Зона лесоавиационных работ;н.п. Пухрынглоркурт;16.06.2021;2;16.06.2021;5;5
Ханты-Мансийский автономный округ — Югра;к-414   (120150);2021;Лесные;60.50388888888889;65.09388888888888;Зона лесоавиационных работ;н.п. Потанах;16.06.2021;69;17.06.2021;69;19
Ханты-Мансийский автономный округ — Югра;к-415   (120166);2021;Лесные;60.64;68.09805555555555;Зона лесоавиационных работ;н.п. Ендра;17.06.2021;2;19.06.2021;10;8
Ханты-Мансийский автономный округ — Югра;к-417   (120270);2021;Лесные;60.29388888888889;66.83111111111111;Зона лесоавиационных работ;н.п. Шугур;17.06.2021;4;17.06.2021;10;2
Ханты-Мансийский автономный округ — Югра;к-416   (120272);2021;Лесные;59.57805555555556;67.35805555555555;Земли иных категорий;н.п. КОНДИНСКОЕ;17.06.2021;10;17.06.2021;43;32
Ханты-Мансийский автономный округ — Югра;к-418   (120274);2021;Лесные;61.675;72.82111111111111;Зона лесоавиационных работ;н.п. ФЕДОРОВСКИЙ;17.06.2021;44;17.06.2021;44;37
Ханты-Мансийский автономный округ — Югра;к-419   (120300);2021;Лесные;60.85;75.93388888888889;Земли иных категорий;н.п. Пасол;17.06.2021;2;17.06.2021;8;8
Ханты-Мансийский автономный округ — Югра;к-420   (120392);2021;Лесные;62.073888888888895;65.62805555555555;Земли иных категорий;н.п. НЯГЫНЬ;18.06.2021;8;18.06.2021;36;36
Ханты-Мансийский автономный округ — Югра;к-422   (120452);2021;Лесные;62.92194444444444;70.35111111111111;Зона контроля;н.п. Сенкепова;18.06.2021;11;19.06.2021;87;62
Ханты-Мансийский автономный округ — Югра;к-425   (120535);2021;Лесные;59.87;65.23805555555556;Зона лесоавиационных работ;н.п. Верх.Барак;18.06.2021;377;18.06.2021;377;339
Ханты-Мансийский автономный округ — Югра;к-423   (120465);2021;Лесные;63.07305555555556;70.5;Зона контроля;н.п. Сенкепова;18.06.2021;4;18.06.2021;4;4
Ханты-Мансийский автономный округ — Югра;к-424   (120506);2021;Лесные;60.346944444444446;67.1538888888889;Зона лесоавиационных работ;н.п. Вынтья;18.06.2021;22;19.06.2021;30;30
Ханты-Мансийский автономный округ — Югра;к-427   (120675);2021;Лесные;59.985;67.74;Зона лесоавиационных работ;н.п. Зимняя Каурья;19.06.2021;5;19.06.2021;11;11
Ханты-Мансийский автономный округ — Югра;к-430   (121692);2021;Лесные;61.16888888888889;72.61694444444444;Зона лесоавиационных работ;н.п. Пилюгина;24.06.2021;2;04.07.2021;9;2
Ханты-Мансийский автономный округ — Югра;к-431   (121953);2021;Лесные;60.9;76.45805555555556;Земли иных категорий;н.п. НИЖНЕВАРТОВСК;25.06.2021;2;25.06.2021;2;2
Ханты-Мансийский автономный округ — Югра;к-432   (122245);2021;Лесные;59.846944444444446;67.31694444444445;Зона лесоавиационных работ;н.п. Зимняя Каурья;26.06.2021;2;26.06.2021;3;3
Ханты-Мансийский автономный округ — Югра;к-435   (122357);2021;Лесные;60.24305555555556;68.42611111111111;Зона лесоавиационных работ;н.п. Нюркой;26.06.2021;5;28.06.2021;12;10
Ханты-Мансийский автономный округ — Югра;к-433   (122358);2021;Лесные;59.99;67.7461111111111;Зона лесоавиационных работ;н.п. Зимняя Каурья;26.06.2021;2;26.06.2021;5;5
Ханты-Мансийский автономный округ — Югра;к-434   (122359);2021;Лесные;59.77111111111111;68.74194444444444;Земли иных категорий;н.п. Болчары;26.06.2021;2;26.06.2021;3;3
Ханты-Мансийский автономный округ — Югра;к-437   (122496);2021;Лесные;61.07305555555556;76.7088888888889;Зона лесоавиационных работ;н.п. НИЖНЕВАРТОВСК;27.06.2021;2;27.06.2021;2;1
Ханты-Мансийский автономный округ — Югра;к-438   (122722);2021;Лесные;59.09194444444445;67.03;Зона лесоавиационных работ;н.п. Ландина;28.06.2021;3;28.06.2021;73;72
Ханты-Мансийский автономный округ — Югра;к-439   (123009);2021;Лесные;62.32611111111112;78.69194444444445;Зона лесоавиационных работ;н.п. Тагринский;29.06.2021;47;29.06.2021;47;4
Ханты-Мансийский автономный округ — Югра;к-440   (123101);2021;Лесные;60.91194444444445;72.84305555555555;Зона лесоавиационных работ;н.п. Карьеган;30.06.2021;2;30.06.2021;2;2
Ханты-Мансийский автономный округ — Югра;к-441   (123102);2021;Лесные;60.96388888888889;74.53805555555556;Зона лесоавиационных работ;н.п. Пеньковы;30.06.2021;2;30.06.2021;2;2
Ханты-Мансийский автономный округ — Югра;к-442   (123103);2021;Лесные;60.785;71.95;Зона лесоавиационных работ;н.п. Вынгины;30.06.2021;2;30.06.2021;2;1
Ханты-Мансийский автономный округ — Югра;к-443   (123106);2021;Лесные;60.831944444444446;72.60888888888888;Зона лесоавиационных работ;н.п. Репьеган;30.06.2021;20;30.06.2021;20;8
Ханты-Мансийский автономный округ — Югра;к-444   (123108);2021;Лесные;61.635;71.98805555555556;Зона лесоавиационных работ;н.п. ЛЯНТОРСКИЙ;30.06.2021;5;30.06.2021;9;9
Ханты-Мансийский автономный округ — Югра;к-445   (123115);2021;Лесные;60.73888888888889;71.22;Зона лесоавиационных работ;н.п. Сулины;30.06.2021;2;04.07.2021;6;1
Ханты-Мансийский автономный округ — Югра;к-446   (123289);2021;Лесные;58.96194444444445;73.96194444444444;Зона контроля;н.п. Калсымовы;01.07.2021;2;10.07.2021;11;11
Ханты-Мансийский автономный округ — Югра;к-447   (123385);2021;Лесные;60.64;73.7911111111111;Зона лесоавиационных работ;н.п. Малоюганский;01.07.2021;40;01.07.2021;40;29
Ханты-Мансийский автономный округ — Югра;к-448   (123443);2021;Лесные;62.06805555555556;68.75194444444445;Зона лесоавиационных работ;н.п. Бол.Вар;01.07.2021;393;02.07.2021;508;508
Ханты-Мансийский автономный округ — Югра;к-449   (123474);2021;Лесные;62.94;69.795;Зона контроля;н.п. Сенкепова;02.07.2021;33;03.07.2021;832;697
Ханты-Мансийский автономный округ — Югра;к-450   (123484);2021;Лесные;61.405;65.41611111111112;Зона лесоавиационных работ;н.п. Потанай;02.07.2021;3;15.07.2021;17;6
Ханты-Мансийский автономный округ — Югра;к-453   (123552);2021;Лесные;62.155;73.93;Зона лесоавиационных работ;н.п. Русскинская;02.07.2021;4;02.07.2021;91;41
Ханты-Мансийский автономный округ — Югра;к-455   (123574);2021;Лесные;62.155;73.32305555555556;Зона лесоавиационных работ;н.п. Русскинская;02.07.2021;20;02.07.2021;20;14
Ханты-Мансийский автономный округ — Югра;к-454   (123578);2021;Лесные;62.285;69.22500000000001;Зона контроля;н.п. Кетчемова;02.07.2021;2;03.07.2021;76;70
Ханты-Мансийский автономный округ — Югра;к-456   (123591);2021;Лесные;61.68694444444444;70.49;Зона лесоавиационных работ;н.п. Дарко-Горшковский;02.07.2021;5;09.07.2021;162;162
Ханты-Мансийский автономный округ — Югра;к-460   (123726);2021;Лесные;62.11388888888889;73.385;Зона лесоавиационных работ;н.п. Русскинская;03.07.2021;3;03.07.2021;3;3
Ханты-Мансийский автономный округ — Югра;к-459   (123735);2021;Лесные;62.080000000000005;69.32305555555556;Зона лесоавиационных работ;н.п. Пыжьян;03.07.2021;4;03.07.2021;4;4
Ханты-Мансийский автономный округ — Югра;к-462   (124529);2021;Лесные;61.73611111111112;71.99305555555556;Зона лесоавиационных работ;н.п. ЛЯНТОРСКИЙ;06.07.2021;4;06.07.2021;4;2
Ханты-Мансийский автономный округ — Югра;к-461   (124530);2021;Лесные;61.92111111111111;67.67;Зона лесоавиационных работ;н.п. Сосново;06.07.2021;7;08.07.2021;8;6
Ханты-Мансийский автономный округ — Югра;к-464   (124795);2021;Лесные;60.70888888888889;64.7761111111111;Зона лесоавиационных работ;н.п. Убинская;06.07.2021;20;06.07.2021;20;20
Ханты-Мансийский автономный округ — Югра;к-465   (124797);2021;Лесные;60.25305555555556;66.07305555555556;Зона лесоавиационных работ;н.п. Никулькин-Бор;06.07.2021;20;06.07.2021;20;16
Ханты-Мансийский автономный округ — Югра;к-466   (124798);2021;Лесные;60.176944444444445;65.83111111111111;Зона лесоавиационных работ;н.п. Никулькин-Бор;06.07.2021;20;06.07.2021;20;11
Ханты-Мансийский автономный округ — Югра;к-467   (124864);2021;Лесные;61.075;76.70694444444445;Зона лесоавиационных работ;н.п. НИЖНЕВАРТОВСК;07.07.2021;2;09.07.2021;5;1
Ханты-Мансийский автономный округ — Югра;к-468   (125008);2021;Лесные;59.85805555555556;65.20194444444445;Зона лесоавиационных работ;н.п. Ягодный;07.07.2021;2;18.07.2021;3397;3086
Ханты-Мансийский автономный округ — Югра;к-469   (125152);2021;Лесные;62.40111111111111;68.51888888888888;Зона контроля;н.п. Бол.Вар;08.07.2021;2;08.07.2021;2;2
Ханты-Мансийский автономный округ — Югра;к-472   (125162);2021;Лесные;59.085;67.03999999999999;Зона лесоавиационных работ;н.п. Ландина;08.07.2021;2;10.07.2021;13;13
Ханты-Мансийский автономный округ — Югра;к-474   (125458);2021;Лесные;62.723055555555554;63.34194444444445;Зона лесоавиационных работ;н.п. Нялингсуй;08.07.2021;20;09.07.2021;57;57
Ханты-Мансийский автономный округ — Югра;к-475   (125474);2021;Лесные;62.34194444444445;62.95305555555556;Зона лесоавиационных работ;н.п. Узюм-Юганская;08.07.2021;20;09.07.2021;73;49
Ханты-Мансийский автономный округ — Югра;к-485   (125489);2021;Лесные;62.64611111111111;63.41111111111111;Зона лесоавиационных работ;н.п. Нялингсуй;08.07.2021;20;09.07.2021;31;31
Ханты-Мансийский автономный округ — Югра;к-479   (125518);2021;Лесные;62.91611111111111;61.12611111111112;Зона лесоавиационных работ;н.п. Менквья;08.07.2021;20;09.07.2021;23;23
Ханты-Мансийский автономный округ — Югра;к-477   (125461);2021;Лесные;63.86694444444444;62.24888888888889;Зона лесоавиационных работ;н.п. Сосьва;09.07.2021;2;09.07.2021;39;39
Ханты-Мансийский автономный округ — Югра;к-476   (125469);2021;Лесные;63.54694444444444;60.65805555555556;Зона лесоавиационных работ;н.п. Воленпауль;09.07.2021;2;09.07.2021;9;8
Ханты-Мансийский автономный округ — Югра;к-484   (125487);2021;Лесные;62.77611111111111;63.48194444444445;Зона лесоавиационных работ;н.п. Нялингсуй;09.07.2021;2;17.07.2021;428;428
Ханты-Мансийский автономный округ — Югра;к-482   (125491);2021;Лесные;63.26611111111111;63.42805555555555;Зона лесоавиационных работ;н.п. Тоболдино;09.07.2021;2;19.07.2021;2472;1955
Ханты-Мансийский автономный округ — Югра;к-478   (125497);2021;Лесные;62.28305555555556;64.10888888888888;ООПТ;н.п. Шухтунгорт;09.07.2021;2;09.07.2021;13;13
Ханты-Мансийский автономный округ — Югра;к-483   (125500);2021;Лесные;62.081944444444446;69.33805555555556;Зона лесоавиационных работ;н.п. Пыжьян;09.07.2021;2;09.07.2021;2;2
Ханты-Мансийский автономный округ — Югра;к-481   (125507);2021;Лесные;60.00194444444445;67.71000000000001;Зона лесоавиационных работ;н.п. Зимняя Каурья;09.07.2021;2;10.07.2021;13;11
Ханты-Мансийский автономный округ — Югра;к-480   (125513);2021;Лесные;63.50194444444445;63.06388888888888;Зона лесоавиационных работ;н.п. Сартынья;09.07.2021;2;14.07.2021;340;340
Ханты-Мансийский автономный округ — Югра;к-488   (125622);2021;Лесные;63.21805555555556;64.16694444444445;Зона лесоавиационных работ;н.п. Анеева;09.07.2021;34;09.07.2021;463;453
Ханты-Мансийский автономный округ — Югра;к-489   (125631);2021;Лесные;63.77;62.63305555555556;Зона лесоавиационных работ;н.п. Сосьва;09.07.2021;36;20.07.2021;1713;1712
Ханты-Мансийский автономный округ — Югра;к-492   (125667);2021;Лесные;63.41194444444445;63.54194444444444;Зона лесоавиационных работ;н.п. Сартынья;09.07.2021;2;15.07.2021;17;17
Ханты-Мансийский автономный округ — Югра;к-494   (125855);2021;Лесные;60.04694444444444;68.37194444444444;Зона лесоавиационных работ;н.п. Кососор;10.07.2021;2;10.07.2021;2;2
Ханты-Мансийский автономный округ — Югра;к-496   (125856);2021;Лесные;60.03611111111111;66.95694444444445;Зона лесоавиационных работ;н.п. Нов.Невлачкино;10.07.2021;2;13.07.2021;35;26
Ханты-Мансийский автономный округ — Югра;к-495   (125864);2021;Лесные;59.066944444444445;66.97305555555556;Зона лесоавиационных работ;н.п. Ландина;10.07.2021;5;10.07.2021;5;5
Ханты-Мансийский автономный округ — Югра;к-498   (126117);2021;Лесные;61.10305555555556;80.92805555555556;Зона лесоавиационных работ;н.п. Бол.Ларьяк;10.07.2021;22;10.07.2021;22;5
Ханты-Мансийский автономный округ — Югра;к-497   (125964);2021;Лесные;64.06388888888888;61.98888888888889;Зона лесоавиационных работ;н.п. Пописум;10.07.2021;2;10.07.2021;26;24
Ханты-Мансийский автономный округ — Югра;к-499   (126390);2021;Лесные;61.651944444444446;68.28611111111111;Зона лесоавиационных работ;н.п. Горный;12.07.2021;2;14.07.2021;4;4
Ханты-Мансийский автономный округ — Югра;к-500   (126515);2021;Лесные;63.52194444444444;62.98388888888889;Зона лесоавиационных работ;н.п. Сартынья;12.07.2021;5;18.07.2021;207;207
Ханты-Мансийский автономный округ — Югра;к-504   (126651);2021;Лесные;60.96611111111111;76.835;Зона лесоавиационных работ;н.п. Савкино;13.07.2021;2;13.07.2021;5;5
Ханты-Мансийский автономный округ — Югра;к-503   (126689);2021;Лесные;63.85305555555556;60.50388888888889;Зона лесоавиационных работ;н.п. Верх.Хурумпауль;13.07.2021;2;16.07.2021;50;50
Ханты-Мансийский автономный округ — Югра;к-501   (126693);2021;Лесные;60.16;66.51194444444444;Зона лесоавиационных работ;н.п. Егырсан;13.07.2021;2;13.07.2021;2;2
Ханты-Мансийский автономный округ — Югра;к-506   (126897);2021;Лесные;61.92;67.67194444444445;Зона лесоавиационных работ;н.п. Сосново;14.07.2021;3;14.07.2021;3;3
Ханты-Мансийский автономный округ — Югра;к-507   (127252);2021;Лесные;63.21611111111111;64.14305555555556;Зона лесоавиационных работ;н.п. Анеева;15.07.2021;3;16.07.2021;97;96
Ханты-Мансийский автономный округ — Югра;к-508   (127335);2021;Лесные;63.348888888888894;63.72111111111112;Зона лесоавиационных работ;н.п. Алтатума;15.07.2021;10;16.07.2021;51;51
Ханты-Мансийский автономный округ — Югра;к-510   (127337);2021;Лесные;62.64805555555556;63.39111111111111;Зона лесоавиационных работ;н.п. Нялингсуй;15.07.2021;2;15.07.2021;3;3
Ханты-Мансийский автономный округ — Югра;к-509   (127340);2021;Лесные;63.25194444444445;63.605;Зона лесоавиационных работ;н.п. Алтатума;15.07.2021;2;20.07.2021;49;46
Ханты-Мансийский автономный округ — Югра;к-511   (127453);2021;Лесные;59.903055555555554;64.57888888888888;Зона лесоавиационных работ;н.п. Дальний;15.07.2021;404;16.07.2021;429;337
Ханты-Мансийский автономный округ — Югра;к-512   (127474);2021;Лесные;60.42805555555555;65.5611111111111;Зона лесоавиационных работ;н.п. Шумпавла;16.07.2021;4;16.07.2021;7;7
Ханты-Мансийский автономный округ — Югра;к-513   (127493);2021;Лесные;61.89111111111111;65.97111111111111;Зона лесоавиационных работ;н.п. Варкурт;16.07.2021;5;16.07.2021;6;6
Ханты-Мансийский автономный округ — Югра;к-514   (127851);2021;Лесные;62.06305555555555;65.64305555555556;Земли иных категорий;н.п. НЯГЫНЬ;17.07.2021;2;17.07.2021;3;3
Ханты-Мансийский автономный округ — Югра;к-517   (128010);2021;Лесные;59.35388888888889;64.88805555555557;Зона лесоавиационных работ;н.п. Ягодный;18.07.2021;7;18.07.2021;8;8
Ханты-Мансийский автономный округ — Югра;к-516   (128014);2021;Лесные;62.56111111111111;65.96305555555556;Зона лесоавиационных работ;н.п. Октябрьский;18.07.2021;3;22.07.2021;5;2
Ханты-Мансийский автономный округ — Югра;к-515   (128015);2021;Лесные;62.565;65.91000000000001;Зона лесоавиационных работ;н.п. Октябрьский;18.07.2021;3;18.07.2021;3;3
Ханты-Мансийский автономный округ — Югра;к-518   (128351);2021;Лесные;61.14694444444444;76.59694444444445;Зона лесоавиационных работ;н.п. Молодежный;19.07.2021;2;23.07.2021;9;2
Ханты-Мансийский автономный округ — Югра;к-519   (128367);2021;Лесные;59.996944444444445;65.93388888888889;Зона лесоавиационных работ;н.п. Красный Яр;19.07.2021;2;21.07.2021;5;1
Ханты-Мансийский автономный округ — Югра;к-520   (128459);2021;Лесные;62.88805555555555;64.7238888888889;Зона лесоавиационных работ;н.п. Рузитгорт;19.07.2021;20;19.07.2021;20;20
Ханты-Мансийский автономный округ — Югра;к-521   (128640);2021;Лесные;61.64;71.98611111111111;Зона лесоавиационных работ;н.п. ЛЯНТОРСКИЙ;20.07.2021;6;20.07.2021;6;6
Ханты-Мансийский автономный округ — Югра;к-523   (128658);2021;Лесные;62.565;70.86388888888888;Зона контроля;н.п. Кетчемова;20.07.2021;2;20.07.2021;2;2
Ханты-Мансийский автономный округ — Югра;к-524   (128758);2021;Лесные;63.16888888888889;64.54194444444444;Земли иных категорий;н.п. ИГРИМ;20.07.2021;2;20.07.2021;22;22
Ханты-Мансийский автономный округ — Югра;к-525   (128763);2021;Лесные;62.95805555555556;68.065;Зона лесоавиационных работ;н.п. Лыхма;20.07.2021;2;20.07.2021;15;15
Ханты-Мансийский автономный округ — Югра;к-526   (128852);2021;Лесные;60.73;69.875;Зона лесоавиационных работ;н.п. Реполовские Юрты;20.07.2021;27;20.07.2021;27;14
Ханты-Мансийский автономный округ — Югра;к-528   (128952);2021;Лесные;60.75611111111111;69.31611111111111;Зона лесоавиационных работ;н.п. Чагинские;20.07.2021;63;20.07.2021;63;33
Ханты-Мансийский автономный округ — Югра;к-529   (129144);2021;Лесные;63.87805555555556;60.85694444444445;Зона лесоавиационных работ;н.п. Верх.Хурумпауль;22.07.2021;4;22.07.2021;4;4
Ханты-Мансийский автономный округ — Югра;к-530   (129248);2021;Лесные;60.261944444444445;65.595;Зона лесоавиационных работ;н.п. Мал.Тап;22.07.2021;5;22.07.2021;6;4
Ханты-Мансийский автономный округ — Югра;к-533   (129764);2021;Лесные;61.91888888888889;67.67611111111111;Зона лесоавиационных работ;н.п. Сосново;25.07.2021;2;27.07.2021;11;9
Ханты-Мансийский автономный округ — Югра;к-534   (129765);2021;Лесные;64.82805555555555;61.94;Зона лесоавиационных работ;н.п. Хулга;25.07.2021;6;25.07.2021;7;3
Ханты-Мансийский автономный округ — Югра;к-535   (129942);2021;Лесные;61.121944444444445;80.85805555555555;Зона лесоавиационных работ;н.п. Бол.Ларьяк;25.07.2021;42;25.07.2021;63;29
Ханты-Мансийский автономный округ — Югра;к-536   (130097);2021;Лесные;60.73194444444445;69.87888888888888;Зона лесоавиационных работ;н.п. Реполовские Юрты;26.07.2021;11;26.07.2021;11;6
Ханты-Мансийский автономный округ — Югра;к-537   (130656);2021;Лесные;60.18;68.68194444444445;Зона лесоавиационных работ;н.п. Кельсина;27.07.2021;27;27.07.2021;27;25
Ханты-Мансийский автономный округ — Югра;к-542   (132013);2021;Лесные;61.91888888888889;67.67111111111112;Зона лесоавиационных работ;н.п. Сосново;01.08.2021;2;06.08.2021;5;4
Ханты-Мансийский автономный округ — Югра;к-543   (132092);2021;Лесные;62.17194444444444;81.515;Зона лесоавиационных работ;н.п. Локонто-Пугол;01.08.2021;45;01.08.2021;47;30
Ханты-Мансийский автономный округ — Югра;к-544   (132147);2021;Лесные;62.28694444444445;78.78999999999999;Зона лесоавиационных работ;н.п. Тагринский;01.08.2021;21;01.08.2021;21;8
Ханты-Мансийский автономный округ — Югра;к-545   (132589);2021;Лесные;60.278055555555554;69.12388888888889;Зона лесоавиационных работ;н.п. Красный Яр;03.08.2021;2;08.09.2021;16;6
Ханты-Мансийский автономный округ — Югра;к-547   (132887);2021;Лесные;62.56194444444444;65.96194444444444;Зона лесоавиационных работ;н.п. Октябрьский;04.08.2021;2;05.08.2021;4;3
Ханты-Мансийский автономный округ — Югра;к-548   (132947);2021;Лесные;64.98611111111111;62.07888888888889;Зона лесоавиационных работ;н.п. Хулга;04.08.2021;2;04.08.2021;2;2
Ханты-Мансийский автономный округ — Югра;к-550   (133098);2021;Лесные;61.17;72.61888888888888;Зона лесоавиационных работ;н.п. Пилюгина;05.08.2021;3;05.08.2021;3;1
Ханты-Мансийский автономный округ — Югра;к-551   (133183);2021;Лесные;61.77388888888889;82.26305555555555;Зона лесоавиационных работ;н.п. Локонто-Пугол;05.08.2021;26;05.08.2021;26;16
Ханты-Мансийский автономный округ — Югра;к-553   (133502);2021;Лесные;61.77111111111111;73.34888888888888;Зона лесоавиационных работ;н.п. ФЕДОРОВСКИЙ;06.08.2021;1;17.08.2021;10;1
Ханты-Мансийский автономный округ — Югра;к-552   (133424);2021;Лесные;61.668055555555554;73.40611111111112;Зона лесоавиационных работ;н.п. ФЕДОРОВСКИЙ;06.08.2021;1;09.08.2021;10;7
Ханты-Мансийский автономный округ — Югра;к-554   (134300);2021;Лесные;61.073888888888895;76.71194444444444;Зона лесоавиационных работ;н.п. НИЖНЕВАРТОВСК;08.08.2021;2;16.08.2021;5;2
Ханты-Мансийский автономный округ — Югра;к-555   (135097);2021;Лесные;61.18111111111111;64.18388888888889;Зона лесоавиационных работ;н.п. 1-й-бар.;11.08.2021;2;12.08.2021;5;5
Ханты-Мансийский автономный округ — Югра;к-556   (135112);2021;Лесные;62.56111111111111;65.96194444444444;Зона лесоавиационных работ;н.п. Октябрьский;11.08.2021;2;31.08.2021;8;3
Ханты-Мансийский автономный округ — Югра;к-557   (135278);2021;Лесные;61.14611111111111;76.58999999999999;Зона лесоавиационных работ;н.п. Молодежный;12.08.2021;2;22.08.2021;17;2
Ханты-Мансийский автономный округ — Югра;к-558   (135291);2021;Лесные;61.92194444444444;67.6738888888889;Зона лесоавиационных работ;н.п. Сосново;12.08.2021;2;15.08.2021;4;4
Ханты-Мансийский автономный округ — Югра;к-559   (135628);2021;Лесные;61.888888888888886;69.98694444444445;Зона контроля;н.п. Пыжьян;13.08.2021;11;15.08.2021;16;16
Ханты-Мансийский автономный округ — Югра;к-560   (135746);2021;Лесные;61.49111111111111;79.32194444444444;Зона лесоавиационных работ;н.п. Колекъеган;13.08.2021;76;13.08.2021;81;28
